time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
70500,2023-09-17 14:15:25,54.8410340637409,26.4338677345948,46.916012,,,527.68908217476,10.498688,30.534231,495.14109196,1009.79005856,12,4,14.628,550.98304617476,70.209976,30.534231,730.60369792,-16.77705,25.501116,6.039738,126.8, -21.4, 5.5,0,0,1684,1024,392,1024,100,0,-96,0,113.6,-6.2,0,78,3.668,3.661,3.657,3.642,0,0,0,32,527.68908217476,46.916012,6,P-GPS,
70600,2023-09-17 14:15:25,54.8410272687287,26.4338856947124,45.93176,,,526.70483017476,10.498688,30.7131862,490.79069812,1014.3044944,12,4,14.628,550.98304617476,70.209976,30.7131862,730.60369792,-16.77705,25.72481,6.039738,127, -21.6, 6.6,0,0,1684,1024,397,1024,100,0,-95,0,113.6,-6.2,0,78,3.668,3.661,3.657,3.642,0,0,0,32,526.70483017476,45.93176,6,P-GPS,
70700,2023-09-17 14:15:25,54.8410203907213,26.4339053926679,44.947508,,,525.72057817476,10.498688,30.7131862,486.08269272,1019.1437334,12,4,14.628,550.98304617476,70.209976,30.7131862,730.60369792,-16.77705,25.72481,6.263432,126.8, -21.1, 7.3,0,0,1684,1024,429,1004,100,0,-90,-3,113.6,-6.2,0,78,3.668,3.661,3.657,3.642,0,0,0,32,525.72057817476,44.947508,6,P-GPS,
70800,2023-09-17 14:15:25,54.8410135428005,26.4339235391609,43.635172,,,524.40824217476,10.498688,30.8250332,481.69620964,1023.70082016,12,4,14.628,550.98304617476,70.209976,30.8250332,730.60369792,-17.000744,25.72481,6.263432,126.7, -19.9, 7.9,0,0,1684,1024,509,882,100,0,-78,-22,113.6,-6.2,0,78,3.668,3.661,3.657,3.642,0,0,0,32,524.40824217476,43.635172,6,P-GPS,
70900,2023-09-17 14:15:25,54.8410063535784,26.4339437314992,42.65092,,,523.42399017476,10.498688,31.0263578,476.86025148,1028.6909778,12,4,14.886,550.98304617476,70.209976,31.0263578,730.60369792,-17.000744,25.948504,5.816044,127, -18.2, 8.1,0,0,1684,1024,516,852,100,0,-77,-26,113.5,-6.2,0,78,3.72,3.73,3.726,3.71,0,0,0,32,523.42399017476,42.65092,6,P-GPS,
71000,2023-09-17 14:15:25,54.8409993560128,26.4339621029281,41.666668,,,522.43973817476,10.498688,31.1382048,472.41799412,1033.3169622,12,4,14.886,550.98304617476,70.209976,31.1382048,730.60369792,-17.224438,25.948504,4.921268,126.9, -17.2, 7.9,0,0,1684,1024,557,776,100,0,-71,-38,113.3,-6.2,0,78,3.72,3.73,3.726,3.71,0,0,0,32,522.43973817476,41.666668,6,P-GPS,
71100,2023-09-17 14:15:25,54.8409923317873,26.4339787593697,41.338584,,,522.11165417476,10.498688,31.3842682,468.32022496,1037.65423268,12,4,14.886,550.98304617476,70.209976,31.3842682,730.60369792,-17.671826,25.948504,4.250186,126.6, -17.7, 7.9,0,0,1684,1024,579,746,100,0,-67,-42,112.9,-6.2,0,78,3.72,3.73,3.726,3.71,0,0,0,32,522.11165417476,41.338584,6,P-GPS,
71200,2023-09-17 14:15:25,54.8409852043147,26.4339969244288,40.354332,,,521.12740217476,10.498688,31.205313,463.910776,1042.2736554,12,4,14.886,550.98304617476,70.209976,31.3842682,730.60369792,-17.671826,25.72481,4.026492,126.1, -17.6, 7.3,0,0,1684,1024,587,697,100,0,-66,-50,112.1,-6.2,0,78,3.72,3.73,3.726,3.71,0,0,0,32,521.12740217476,40.354332,6,P-GPS,
71300,2023-09-17 14:15:25,54.8409781299221,26.4340153272773,39.698164,,,520.47123417476,10.498688,31.205313,459.46195696,1046.92260568,12,4,14.886,550.98304617476,70.209976,31.3842682,730.60369792,-17.671826,25.72481,3.579104,125.3, -17.7, 6.9,0,0,1684,1024,622,621,100,0,-61,-61,111.1,-6.2,0,78,3.72,3.73,3.726,3.71,0,0,0,32,520.47123417476,39.698164,6,P-GPS,
71400,2023-09-17 14:15:25,54.8409709851447,26.4340334097409,39.041996,,,519.81506617476,10.498688,31.205313,455.07875472,1051.52890504,12,4,14.886,550.98304617476,70.209976,31.3842682,730.60369792,-17.671826,25.72481,3.579104,124.2, -17.9, 6.6,0,0,1684,1024,630,611,100,0,-60,-63,109.5,-6.2,0,78,3.72,3.73,3.726,3.71,0,0,0,32,519.81506617476,39.041996,6,P-GPS,
71500,2023-09-17 14:15:26,54.8409639111289,26.4340515667071,38.713912,,,519.48698217476,10.498688,31.205313,450.6889908,1056.1352044,12,4,14.886,550.98304617476,70.209976,31.3842682,730.60369792,-17.671826,25.72481,2.908022,122.4, -18, 7,0,0,1684,1024,631,607,100,0,-60,-63,107.6,-6.2,0,78,3.72,3.73,3.726,3.71,0,0,0,32,519.48698217476,38.713912,6,P-GPS,
71600,2023-09-17 14:15:26,54.8409567949989,26.4340696382215,38.385828,,,519.15889817476,10.498688,31.093466,446.31563108,1060.73494208,12,4,14.886,550.98304617476,70.209976,31.3842682,730.60369792,-17.448132,25.72481,2.460634,120.3, -18.7, 7.8,0,0,1684,1024,580,671,100,0,-67,-53,105.5,-6.2,0,78,3.72,3.73,3.726,3.71,0,0,0,32,519.15889817476,38.385828,6,P-GPS,
71700,2023-09-17 14:15:26,54.8409496606729,26.4340873762594,38.385828,,,519.15889817476,10.498688,31.093466,442.01444984,1065.27890548,12,4,14.886,550.98304617476,70.209976,31.3842682,730.60369792,-17.448132,25.72481,2.23694,118.2, -19.3, 8.1,0,0,1684,1024,364,978,100,0,-100,-7,103.9,-6.2,0,78,3.72,3.73,3.726,3.71,0,0,0,32,519.15889817476,38.385828,6,P-GPS,
71800,2023-09-17 14:15:26,54.840942616641,26.4341053580375,38.057744,,,518.83081417476,10.498688,31.093466,437.67717936,1069.8491156,12,4,14.886,550.98304617476,70.209976,31.3842682,730.60369792,-17.448132,25.72481,2.23694,116.6, -20.8, 8.1,0,0,1684,1024,364,1024,100,0,-100,0,103.7,-6.2,0,78,3.72,3.73,3.726,3.71,0,0,0,32,518.83081417476,38.057744,6,P-GPS,
71900,2023-09-17 14:15:26,54.8409354082294,26.4341231120233,37.72966,,,518.50273017476,10.498688,30.7802944,433.37599812,1074.41276404,12,4,14.456,550.98304617476,70.209976,31.3842682,730.60369792,-17.224438,25.501116,2.684328,116.1, -22.6, 8.2,0,0,1684,1024,364,1024,100,0,-100,0,103.6,-6.2,0,78,3.591,3.612,3.629,3.624,0,0,0,32,518.50273017476,37.72966,6,P-GPS,
72000,2023-09-17 14:15:26,54.8409285259729,26.4341409621722,37.401576,,,518.17464617476,10.498688,30.646078,429.09122108,1078.92719988,12,4,14.456,550.98304617476,70.209976,31.3842682,730.60369792,-17.000744,25.501116,3.579104,115.7, -24.4, 8.3,0,0,1684,1024,364,1024,100,0,-100,0,103.6,-6.2,0,78,3.591,3.612,3.629,3.624,0,0,0,32,518.17464617476,37.401576,6,P-GPS,
72100,2023-09-17 14:15:26,54.8409220494057,26.4341590228563,37.401576,,,518.17464617476,10.498688,30.4000146,424.80972488,1083.39570396,12,4,14.456,550.98304617476,70.209976,31.3842682,730.60369792,-16.553356,25.501116,4.250186,115.5, -25, 8.5,0,0,1684,1024,364,1024,100,0,-100,0,103.6,-6.2,0,78,3.591,3.612,3.629,3.624,0,0,0,32,518.17464617476,37.401576,6,P-GPS,
72200,2023-09-17 14:15:26,54.8409154234678,26.434176758633,36.417324,,,517.19039417476,10.498688,30.086843,420.58072212,1087.83796132,12,4,14.456,550.98304617476,70.209976,31.3842682,730.60369792,-16.329662,25.277422,5.144962,115.7, -24.5, 8.2,0,0,1684,1024,364,1024,100,0,-100,0,103.6,-6.2,0,78,3.591,3.612,3.629,3.624,0,0,0,32,517.19039417476,36.417324,6,P-GPS,
72300,2023-09-17 14:15:26,54.8409090324486,26.4341942038974,36.08924,,,516.86231017476,10.498688,30.086843,416.4370212,1092.18179348,12,4,14.456,550.98304617476,70.209976,31.3842682,730.60369792,-16.329662,25.277422,5.368656,115.9, -23.9, 8,0,0,1684,1024,364,1024,100,0,-100,0,103.6,-6.2,0,78,3.591,3.612,3.629,3.624,0,0,0,32,516.86231017476,36.08924,6,P-GPS,
72400,2023-09-17 14:15:26,54.8409025469205,26.4342119584783,35.433072,,,516.20614217476,10.498688,30.086843,412.22770348,1096.60108496,12,4,14.456,550.98304617476,70.209976,31.3842682,730.60369792,-16.105968,25.501116,5.59235,115.9, -23.7, 8,0,0,1684,1024,364,1024,100,0,-100,0,103.6,-6.2,0,78,3.591,3.612,3.629,3.624,0,0,0,32,516.20614217476,35.433072,6,P-GPS,
72500,2023-09-17 14:15:26,54.840895683134,26.4342295673865,34.776904,,,515.54997417476,10.498688,30.1539512,408.01838576,1101.0663082,11,4,14.456,550.98304617476,70.209976,31.3842682,730.60369792,-16.105968,25.501116,5.816044,116.1, -23.3, 7.9,0,0,1684,1024,364,1024,100,0,-100,0,103.6,-6.2,0,78,3.591,3.612,3.629,3.624,0,0,0,32,515.54997417476,34.776904,6,P-GPS,
72600,2023-09-17 14:15:27,54.8408892175664,26.4342474266995,33.792652,,,514.56572217476,10.498688,30.1539512,403.79594468,1105.49872304,11,4,14.456,550.98304617476,70.209976,31.3842682,730.60369792,-16.105968,25.501116,6.039738,116.2, -23.3, 7.7,0,0,1684,1024,364,1024,100,0,-100,0,103.6,-6.2,0,78,3.591,3.612,3.629,3.624,0,0,0,32,514.56572217476,33.792652,6,P-GPS,
72700,2023-09-17 14:15:27,54.8408828374271,26.4342658162186,32.8084,,,513.58147017476,10.498688,30.3552758,399.48164008,1110.00987804,12,4,14.456,550.98304617476,70.209976,31.3842682,730.60369792,-16.105968,25.72481,6.263432,116.2, -23.4, 7.7,0,0,1684,1024,364,1024,100,0,-100,0,103.6,-6.2,0,78,3.591,3.612,3.629,3.624,0,0,0,32,513.58147017476,32.8084,6,P-GPS,
72800,2023-09-17 14:15:27,54.8408764108385,26.4342838904703,31.824148,,,512.59721817476,10.498688,30.422384,395.22967144,1114.47510128,12,4,14.456,550.98304617476,70.209976,31.3842682,730.60369792,-15.882274,25.948504,6.263432,116.2, -23.4, 7.8,0,0,1684,1024,364,1024,100,0,-100,0,103.6,-6.2,0,78,3.591,3.612,3.629,3.624,0,0,0,32,512.59721817476,31.824148,6,P-GPS,
72900,2023-09-17 14:15:27,54.8408696152951,26.4343028403057,30.839896,,,511.61296617476,10.498688,30.422384,390.77100988,1119.16342164,12,4,14.761,550.98304617476,70.209976,31.3842682,730.60369792,-15.882274,25.948504,6.487126,116.2, -23.5, 8,0,0,1684,1024,379,1024,100,0,-98,0,103.6,-6.2,0,78,3.691,3.689,3.694,3.687,0,0,0,32,511.61296617476,30.839896,6,P-GPS,
73000,2023-09-17 14:15:27,54.8408631714359,26.4343211881699,29.855644,,,510.62871417476,10.498688,30.6237086,386.47310948,1123.67785748,12,4,14.761,550.98304617476,70.209976,31.3842682,730.60369792,-15.882274,26.172198,6.71082,116.1, -23.5, 8,0,0,1684,1024,611,1024,100,0,-63,0,103.6,-6.2,0,78,3.691,3.689,3.694,3.687,0,0,0,32,510.62871417476,29.855644,6,P-GPS,
73100,2023-09-17 14:15:27,54.8408567994863,26.4343393385904,28.871392,,,509.64446217476,10.498688,30.6237086,382.22442168,1128.14636156,12,4,14.761,550.98304617476,70.209976,31.3842682,730.60369792,-15.882274,26.172198,6.487126,116.3, -22.2, 7.5,0,0,1684,1024,645,1024,100,0,-57,0,103.6,-6.2,0,78,3.691,3.689,3.694,3.687,0,0,0,32,509.64446217476,28.871392,6,P-GPS,
73200,2023-09-17 14:15:27,54.8408503304578,26.4343579188884,27.88714,,,508.66021017476,10.498688,30.8026638,377.8871512,1132.70672916,12,4,14.761,550.98304617476,70.209976,31.3842682,730.60369792,-15.882274,26.395892,5.816044,116.7, -19.9, 6.6,0,0,1684,1024,859,1024,100,0,-25,0,103.6,-6.2,0,78,3.691,3.689,3.694,3.687,0,0,0,32,508.66021017476,27.88714,6,P-GPS,
73300,2023-09-17 14:15:27,54.8408439431223,26.4343763345905,27.230972,,,508.00404217476,10.498688,31.2947906,373.59253164,1137.22444584,12,4,14.761,550.98304617476,70.209976,31.3842682,730.60369792,-16.105968,26.84328,4.697574,116.9, -17.9, 6.2,0,0,1684,1024,951,1024,100,0,-11,0,103.6,-6.2,0,78,3.691,3.689,3.694,3.687,0,0,0,32,508.00404217476,27.230972,6,P-GPS,
73400,2023-09-17 14:15:27,54.8408373928292,26.434395233369,26.574804,,,507.34787417476,10.498688,31.2947906,369.1929252,1141.85699192,12,4,14.761,550.98304617476,70.209976,31.3842682,730.60369792,-16.105968,26.84328,3.35541,117, -16.8, 5.9,0,0,1684,1024,1024,1024,100,0,0,0,103.6,-6.2,0,78,3.691,3.689,3.694,3.687,0,0,0,32,507.34787417476,26.574804,6,P-GPS,
73500,2023-09-17 14:15:28,54.8408307676622,26.4344140626436,26.24672,,,507.01979017476,10.498688,31.4961152,364.80972296,1146.49281884,12,4,14.761,550.98304617476,70.209976,31.4961152,730.60369792,-16.105968,27.066974,2.23694,117, -16.3, 5.8,0,0,1684,1024,1024,1024,100,0,0,0,103.6,-6.2,0,78,3.691,3.689,3.694,3.687,0,0,0,32,507.01979017476,26.24672,6,P-GPS,
73600,2023-09-17 14:15:28,54.8408242029769,26.4344331020963,25.590552,,,506.36362217476,10.498688,31.4961152,360.39043148,1151.15489248,12,4,14.761,550.98304617476,70.209976,31.4961152,730.60369792,-16.105968,27.066974,1.342164,116.9, -16.6, 6,0,0,1684,1024,1020,1024,100,0,-1,0,103.6,-6.2,0,78,3.691,3.689,3.694,3.687,0,0,0,32,506.36362217476,25.590552,6,P-GPS,
73700,2023-09-17 14:15:28,54.8408178545689,26.4344520714499,25.262468,,,506.03553817476,10.498688,31.4961152,356.01051008,1155.76447268,12,4,14.761,550.98304617476,70.209976,31.4961152,730.60369792,-16.105968,27.066974,0.894776,116.7, -17.2, 6.3,0,0,1684,1024,853,1024,100,0,-26,0,103.6,-6.2,0,78,3.691,3.689,3.694,3.687,0,0,0,32,506.03553817476,25.262468,6,P-GPS,
73800,2023-09-17 14:15:28,54.8408113704458,26.4344711036428,24.934384,,,505.70745417476,10.498688,31.3842682,351.61090364,1160.41342296,12,4,14.761,550.98304617476,70.209976,31.4961152,730.60369792,-15.882274,27.066974,0.671082,116.5, -18.2, 6.7,0,0,1684,1024,570,1024,100,0,-69,0,103.6,-6.2,0,78,3.691,3.689,3.694,3.687,0,0,0,32,505.70745417476,24.934384,6,P-GPS,
73900,2023-09-17 14:15:28,54.8408049194247,26.4344896049156,24.934384,,,505.70745417476,10.498688,31.3842682,347.33268828,1164.95738636,12,4,14.28,550.98304617476,70.209976,31.4961152,730.60369792,-15.882274,27.066974,0.447388,116.3, -19.6, 7,0,0,1684,1024,504,1024,100,0,-79,0,103.6,-6.2,0,78,3.573,3.568,3.574,3.565,0,0,0,32,505.70745417476,24.934384,6,P-GPS,
74000,2023-09-17 14:15:28,54.8407985398336,26.4345085320193,24.934384,,,505.70745417476,10.498688,31.0710966,342.97573276,1169.56368572,12,4,14.28,550.98304617476,70.209976,31.4961152,730.60369792,-15.65858,26.84328,0.894776,116, -21.8, 7.8,0,0,1684,1024,469,1024,100,0,-84,0,103.6,-6.2,0,78,3.573,3.568,3.574,3.565,0,0,0,32,505.70745417476,24.934384,6,P-GPS,
74100,2023-09-17 14:15:28,54.8407921724074,26.4345275148214,24.934384,,,505.70745417476,10.498688,30.9592496,338.61877724,1174.1798276,12,4,14.28,550.98304617476,70.209976,31.4961152,730.60369792,-15.434886,26.84328,1.565858,115.8, -23.7, 8.2,0,0,1579,1024,456,1024,84,0,-86,0,103.6,-6.2,0,78,3.573,3.568,3.574,3.565,0,0,0,32,505.70745417476,24.934384,6,P-GPS,
74200,2023-09-17 14:15:28,54.8407859749978,26.4345462519793,24.934384,,,505.70745417476,10.498688,30.6684474,334.32743852,1178.72051016,12,4,14.28,550.98304617476,70.209976,31.4961152,730.60369792,-15.211192,26.619586,2.460634,115.5, -24.9, 8.6,0,0,1350,1024,454,1024,49,0,-86,0,103.6,-6.2,0,78,3.573,3.568,3.574,3.565,0,0,0,32,505.70745417476,24.934384,6,P-GPS,
74300,2023-09-17 14:15:28,54.8407803255891,26.4345632516564,24.6063,,,505.37937017476,10.498688,30.6684474,330.43964312,1182.8412452,12,4,14.28,550.98304617476,70.209976,31.4961152,730.60369792,-15.211192,26.619586,3.131716,116, -20.9, 8.6,0,0,1286,1024,454,1024,40,0,-86,0,103.6,-6.2,0,78,3.573,3.568,3.574,3.565,0,0,0,32,505.37937017476,24.6063,6,P-GPS,
74400,2023-09-17 14:15:28,54.840774322029,26.4345816254655,24.6063,,,505.37937017476,10.498688,30.3552758,326.24837002,1187.28022172,12,4,14.28,550.98304617476,70.209976,31.4961152,730.60369792,-14.987498,26.395892,3.579104,117.1, -10.7, 8.3,0,0,1308,1024,460,1024,43,0,-85,0,103.6,-6.2,0,78,3.573,3.568,3.574,3.565,0,0,0,32,505.37937017476,24.6063,6,P-GPS,
74500,2023-09-17 14:15:29,54.8407685115045,26.4345998109949,24.278216,,,505.05128617476,10.498688,29.974996,322.116480124,1191.6503006,12,4,14.28,550.98304617476,70.209976,31.4961152,730.60369792,-14.987498,25.948504,3.131716,118.1, -1.6, 8.5,0,0,1496,1024,460,1024,72,0,-85,0,103.6,-6.2,0,78,3.573,3.568,3.574,3.565,0,0,0,32,505.05128617476,24.278216,6,P-GPS,
74600,2023-09-17 14:15:29,54.8407626489368,26.4346176460289,23.622048,,,504.39511817476,10.498688,29.4604998,318.060049548,1195.9646052,12,4,14.28,550.98304617476,70.209976,31.4961152,730.60369792,-14.763804,25.501116,3.131716,117.8, 2.3, 7.3,0,0,1553,1024,583,1024,80,0,-67,0,103.6,-6.2,0,78,3.573,3.568,3.574,3.565,0,0,0,32,504.39511817476,23.622048,6,P-GPS,
74700,2023-09-17 14:15:29,54.8407567925457,26.4346349796583,23.293964,,,504.06703417476,10.498688,28.6552014,314.114839448,1200.18704628,12,4,14.28,550.98304617476,70.209976,31.4961152,730.60369792,-14.316416,24.830034,3.579104,117.4, 0.8, 6.4,0,0,1577,1024,894,1024,84,0,-20,0,103.6,-6.2,0,78,3.573,3.568,3.574,3.565,0,0,0,32,504.06703417476,23.293964,6,P-GPS,
74800,2023-09-17 14:15:29,54.8407511724269,26.4346520387231,22.309712,,,503.08278217476,10.498688,28.1630746,310.24771334,1204.31762384,12,4,14.28,550.98304617476,70.209976,31.4961152,730.60369792,-14.092722,24.382646,3.802798,117.4, -1.6, 6.1,0,0,1589,1024,1024,1024,86,0,0,0,103.6,-6.2,0,78,3.573,3.568,3.574,3.565,0,0,0,32,503.08278217476,22.309712,6,P-GPS,
74900,2023-09-17 14:15:29,54.8407453328524,26.4346689001062,21.32546,,,502.09853017476,10.498688,27.6709478,306.416020304,1208.45148224,12,4,14.872,550.98304617476,70.209976,31.4961152,730.60369792,-13.869028,23.935258,3.131716,117.5, -4.5, 6,0,0,1593,1024,1024,1024,86,0,0,0,103.6,-6.2,0,78,3.791,3.743,3.689,3.649,0,0,0,32,502.09853017476,21.32546,6,P-GPS,
75000,2023-09-17 14:15:29,54.8407398566815,26.4346853802885,20.341208,,,501.11427817476,10.498688,27.1564516,302.691282652,1212.44754536,12,4,14.872,550.98304617476,70.209976,31.4961152,730.60369792,-13.645334,23.48787,2.460634,117.7, -7.6, 5.2,0,0,1611,1024,1024,1024,89,0,0,0,103.6,-6.2,0,78,3.791,3.743,3.689,3.649,0,0,0,32,501.11427817476,20.341208,6,P-GPS,
75100,2023-09-17 14:15:29,54.8407341900107,26.4347017959654,20.013124,,,500.78619417476,10.498688,27.0446046,298.976715604,1216.4698552,12,4,14.872,550.98304617476,70.209976,31.4961152,730.60369792,-13.42164,23.48787,1.565858,117.7, -10.8, 4.9,0,0,1606,1024,1024,922,88,0,0,-15,103.6,-6.2,0,78,3.791,3.743,3.689,3.649,0,0,0,32,500.78619417476,20.013124,6,P-GPS,
75200,2023-09-17 14:15:29,54.8407288167527,26.4347180111042,19.68504,,,500.45811017476,10.498688,27.0446046,295.327109188,1220.40030152,12,4,14.872,550.98304617476,70.209976,31.4961152,730.60369792,-13.42164,23.264176,1.11847,117.5, -13.7, 4.6,0,0,1509,1024,1024,364,73,0,0,-100,103.5,-6.2,0,78,3.791,3.743,3.689,3.649,0,0,0,32,500.45811017476,19.68504,6,P-GPS,
75300,2023-09-17 14:15:29,54.8407234036677,26.4347346550495,19.68504,,,500.45811017476,10.498688,26.9327576,291.593513268,1224.41604968,12,4,14.872,550.98304617476,70.209976,31.4961152,730.60369792,-13.197946,23.48787,0.894776,116.3, -14.6, 4.9,0,0,1415,1024,1024,364,59,0,0,-100,99.4,-6.2,0,78,3.791,3.743,3.689,3.649,0,0,0,32,500.45811017476,19.68504,6,P-GPS,
75400,2023-09-17 14:15:29,54.84071809855,26.4347508526933,19.68504,,,500.45811017476,10.498688,26.7538024,287.965560396,1228.3300918,12,4,14.872,550.98304617476,70.209976,31.4961152,730.60369792,-13.197946,23.264176,0.447388,112, -12, 5.7,0,0,1347,1024,1024,364,49,0,0,-100,93.5,-6.2,0,78,3.791,3.743,3.689,3.649,0,0,0,32,500.45811017476,19.68504,6,P-GPS,
75500,2023-09-17 14:15:29,54.8407134872486,26.434765762133,20.013124,,,500.78619417476,10.498688,26.7538024,284.645022232,1231.88652236,12,4,14.872,550.98304617476,70.209976,31.4961152,730.60369792,-12.974252,23.264176,0,106.9, -6.4, 5.9,0,0,1340,1024,1024,364,48,0,0,-100,87.5,-6.2,0,78,3.791,3.743,3.689,3.649,0,0,0,32,500.78619417476,20.013124,6,P-GPS,
75600,2023-09-17 14:15:30,54.8407083613312,26.4347816039258,20.013124,,,500.78619417476,10.498688,26.1274592,281.113526056,1235.70542012,12,4,14.872,550.98304617476,70.209976,31.4961152,730.60369792,-12.750558,22.816788,-0.223694,101.4, -0.9, 4.9,0,0,1334,1003,1024,476,47,-3,0,-83,81.5,-6.2,0,78,3.791,3.743,3.689,3.649,0,0,0,32,500.78619417476,20.013124,6,P-GPS,
75700,2023-09-17 14:15:30,54.8407025624747,26.4347991979572,20.341208,,,501.11427817476,10.498688,25.836657,277.195546928,1239.96395044,12,4,14.872,550.98304617476,70.209976,31.4961152,730.60369792,-12.526864,22.593094,-0.447388,95.4, 2.8, 2.3,0,0,1389,788,1024,1024,55,-36,0,0,76.9,-6.2,0,78,3.791,3.743,3.689,3.649,0,0,0,32,501.11427817476,20.341208,6,P-GPS,
75800,2023-09-17 14:15:30,54.8406976076663,26.4348146427204,20.669292,,,501.44236217476,10.498688,25.2326832,273.770349968,1243.67786132,12,4,14.872,550.98304617476,70.209976,31.4961152,730.60369792,-12.079476,22.145706,-0.447388,92, 5.1, -1,0,0,1684,1016,1024,1024,100,-1,0,0,76.6,-6.2,0,78,3.791,3.743,3.689,3.649,0,0,0,32,501.44236217476,20.669292,6,P-GPS,
75900,2023-09-17 14:15:30,54.8406925799715,26.4348300028648,20.341208,,,501.11427817476,10.498688,24.5392318,270.36746272,1247.3917722,12,4,14.872,550.98304617476,70.209976,31.4961152,730.60369792,-11.855782,21.474624,-0.223694,90.8, 4.6, -3.7,0,0,1684,844,1024,1024,100,-27,0,0,76.6,-6.2,0,78,3.791,3.743,3.689,3.649,0,0,0,32,501.11427817476,20.341208,6,P-GPS,
76000,2023-09-17 14:15:30,54.8406879709961,26.4348448361357,20.341208,,,501.11427817476,10.498688,24.0247356,267.09810566,1250.93179856,12,4,15.069,550.98304617476,70.209976,31.4961152,730.60369792,-11.1847,21.25093,0,90.6, -3.9, -3.4,0,0,1684,762,1024,1024,100,-40,0,0,76.6,-6.2,0,78,3.765,3.772,3.778,3.754,0,0,0,32,501.11427817476,20.341208,6,P-GPS,
76100,2023-09-17 14:15:30,54.840683211245,26.4348605781951,20.341208,,,501.11427817476,10.498688,23.599717,263.640428384,1254.66867532,12,4,15.069,550.98304617476,70.209976,31.4961152,730.60369792,-10.737312,21.027236,0,90.6, -12, -4,0,0,1684,765,1024,1024,100,-39,0,0,76.6,-6.2,0,78,3.765,3.772,3.778,3.754,0,0,0,32,501.11427817476,20.341208,6,P-GPS,
76200,2023-09-17 14:15:30,54.8406789695454,26.4348753896866,20.341208,,,501.11427817476,10.498688,23.6220864,260.401583136,1258.14308488,12,4,15.069,550.98304617476,70.209976,31.4961152,730.60369792,-10.289924,21.25093,0.223694,90.9, -16.1, -5.4,0,0,1684,766,1024,1024,100,-39,0,0,76.6,-6.2,0,78,3.765,3.772,3.778,3.754,0,0,0,32,501.11427817476,20.341208,6,P-GPS,
76300,2023-09-17 14:15:30,54.8406753498209,26.4348886144877,20.013124,,,500.78619417476,10.498688,23.5326088,257.520021364,1261.2205128,12,4,15.069,550.98304617476,70.209976,31.4961152,730.60369792,-9.618842,21.474624,0.447388,91.1, -17.9, -6.2,0,0,1684,772,1024,1024,100,-38,0,0,76.6,-6.2,0,78,3.765,3.772,3.778,3.754,0,0,0,32,500.78619417476,20.013124,6,P-GPS,
76400,2023-09-17 14:15:30,54.8406716310428,26.4349036694812,20.341208,,,501.11427817476,10.498688,23.6668252,254.2568979,1264.66211396,12,4,15.069,550.98304617476,70.209976,31.4961152,730.60369792,-8.94776,21.922012,0.223694,91.1, -18.7, -6.3,0,0,1684,779,1024,1024,100,-37,0,0,76.6,-6.2,0,78,3.765,3.772,3.778,3.754,0,0,0,32,501.11427817476,20.341208,6,P-GPS,
76500,2023-09-17 14:15:31,54.8406681559794,26.4349193540572,20.341208,,,501.11427817476,10.498688,23.8457804,250.873367608,1268.1922978,12,4,15.069,550.98304617476,70.209976,31.4961152,730.60369792,-8.276678,22.3694,0,91, -18.9, -5.7,0,0,1684,794,1024,1024,100,-35,0,0,76.6,-6.2,0,78,3.765,3.772,3.778,3.754,0,0,0,32,501.11427817476,20.341208,6,P-GPS,
